Location,Day,Temperature,WeatherCondition
Location_114,225,-7.452107780230223,Sunny
Location_114,226,-9.65103648450162,Cloudy
Location_114,227,-6.9393231943789955,Foggy
Location_114,228,-7.132958260246982,Cloudy
Location_114,229,0.18570434932626867,Windy
Location_114,230,-8.77282924153199,Cloudy
Location_114,231,4.469162642484406,Snowing
Location_114,232,-3.82841766466003,Cloudy
Location_114,233,-6.734555725954818,Windy
Location_114,234,21.34059271652025,Foggy
Location_114,235,-2.027108786156803,Windy
Location_114,236,-1.8412883616753,Snowing
Location_114,237,-5.695278573452402,Raining
Location_114,238,-2.8780158135227634,Raining
Location_114,239,36.692993905409494,Raining
Location_114,240,31.92328626167329,Cloudy
Location_114,241,34.89439266182119,Cloudy
Location_114,242,-3.1476470367664398,Windy
Location_114,243,30.473869305766677,Foggy
Location_114,244,25.447109115553857,Windy
Location_114,245,1.1376473048696187,Snowing
Location_114,246,-0.7441808359328022,Sunny
Location_114,247,9.357906315493516,Snowing
Location_114,248,26.210094589689362,Raining
Location_114,249,10.741717100537887,Thunderstorm
Location_114,250,33.136189012598436,Foggy
Location_114,251,11.144419806266761,Cloudy
Location_114,252,2.1732474039642273,Sunny
Location_114,253,17.15493314106377,Sunny
Location_114,254,39.6049942110801,Cloudy
Location_114,255,8.702762094615693,Cloudy
Location_114,256,10.599243959015844,Cloudy
Location_114,257,24.66660688191834,Raining
Location_114,258,31.626982520832165,Thunderstorm
Location_114,259,35.113577380273746,Cloudy
Location_114,260,15.512568777377219,Sunny
Location_114,261,5.405270923280268,Windy
Location_114,262,9.336734038209297,Foggy
Location_114,263,21.160380542066935,Thunderstorm
Location_114,264,4.024022384306733,Raining
Location_114,265,2.185084342003522,Cloudy
Location_114,266,34.097558354572456,Snowing
Location_114,267,3.1077912745531986,Raining
Location_114,268,26.509453739828096,Thunderstorm
Location_114,269,6.766311697472091,Raining
Location_114,270,8.800007601767092,Cloudy
Location_114,271,-4.29005449829711,Thunderstorm
Location_114,272,3.6315185129591008,Foggy
Location_114,273,13.028983055407874,Foggy
Location_114,274,4.718715088451633,Windy
Location_114,275,33.16422829680459,Sunny
Location_114,276,1.2074392044103686,Raining
Location_114,277,-1.388723623971563,Foggy
Location_114,278,31.641923804966446,Windy
Location_114,279,38.68259520828408,Snowing
Location_114,280,29.803200348552892,Cloudy
Location_114,281,39.025719410176706,Sunny
Location_114,282,15.354785237971257,Cloudy
Location_114,283,-1.9311312185340395,Windy
Location_114,284,21.514001802916763,Foggy
Location_114,285,-2.911945546430541,Sunny
Location_114,286,4.057861943949668,Raining
Location_114,287,14.380358642362133,Sunny
Location_114,288,-7.91238238362493,Thunderstorm
Location_114,289,17.034627533988665,Thunderstorm
Location_114,290,35.75691879492517,Raining
Location_114,291,1.5698814919347353,Cloudy
Location_114,292,0.43012733877430875,Sunny
Location_114,293,16.646679990870197,Raining
Location_114,294,-0.844164253720816,Sunny
Location_114,295,9.741110678050312,Snowing
Location_114,296,36.63746731457942,Cloudy
Location_114,297,33.25153831835086,Sunny
Location_114,298,20.350189931559363,Snowing
Location_114,299,10.993090150242221,Cloudy
Location_114,300,9.529297832596104,Windy
Location_114,301,18.976228405177107,Snowing
Location_114,302,31.697360281074516,Sunny
Location_114,303,12.894537855760294,Thunderstorm
Location_114,304,14.107120924470742,Raining
Location_114,305,26.873289291111256,Windy
Location_114,306,25.84044119209438,Raining
Location_114,307,30.507722673133728,Cloudy
Location_114,308,6.5310513035916244,Windy
Location_114,309,9.597141456446636,Thunderstorm
Location_114,310,-1.887360874649671,Foggy
Location_114,311,20.288806942701633,Windy
Location_114,312,10.222338115762916,Foggy
Location_114,313,7.391643387475476,Thunderstorm
Location_114,314,2.30637079867164,Sunny
Location_114,315,-8.73384975807135,Foggy
Location_114,316,0.46065764300692713,Foggy
Location_114,317,29.83954286025424,Snowing
Location_114,318,23.472993914186674,Windy
Location_114,319,-1.3757484587157052,Snowing
Location_114,320,31.05174588708475,Snowing
Location_114,321,6.977090578483267,Cloudy
Location_114,322,14.381137714961316,Windy
Location_114,323,-8.500019136591476,Sunny
Location_114,324,-8.766149078432369,Cloudy
Location_114,325,-8.305062717507658,Foggy
Location_114,326,31.234241045374155,Snowing
Location_114,327,7.108560731261363,Snowing
Location_114,328,9.006216499808996,Foggy
Location_114,329,25.310335865247993,Thunderstorm
Location_114,330,26.96239823199268,Thunderstorm
Location_114,331,25.74064671160798,Raining
Location_114,332,9.21482977663237,Cloudy
Location_114,333,-2.623880851116475,Foggy
Location_114,334,-0.29416396434041303,Foggy
Location_114,335,37.55723533287617,Sunny
Location_114,336,24.38318013675144,Cloudy
Location_114,337,-0.24179296718846643,Raining
Location_114,338,-7.675560345519635,Foggy
Location_114,339,15.049779446356872,Snowing
Location_114,340,32.845873533705145,Sunny
Location_114,341,26.021505659763413,Raining
Location_114,342,38.46897145658535,Thunderstorm
Location_114,343,-3.244486372866903,Thunderstorm
Location_114,344,5.407877648534074,Snowing
Location_114,345,19.411772557939877,Windy
Location_114,346,15.042143215881175,Windy
Location_114,347,23.947007090265302,Foggy
Location_114,348,6.665400521855844,Foggy
Location_114,349,26.104562021373958,Windy
Location_114,350,25.73983152399215,Raining
Location_114,351,6.275541175574414,Sunny
Location_114,352,34.24357162976832,Foggy
Location_114,353,15.677227527024453,Raining
Location_114,354,-7.3429736510181165,Foggy
Location_114,355,23.98961770929543,Thunderstorm
Location_114,356,21.098700366047925,Foggy
Location_114,357,-2.1314203959288482,Thunderstorm
Location_114,358,6.048624967748175,Raining
Location_114,359,9.217716503970056,Snowing
Location_114,360,34.29476840603036,Raining
Location_114,361,30.09101089240307,Windy
Location_114,362,6.785536578155703,Windy
Location_114,363,27.715563471584595,Sunny
Location_114,364,17.82332009555647,Sunny
Location_114,365,1.330692452629842,Cloudy
Location_114,366,5.6581776155718835,Windy
Location_114,367,25.72719674668125,Sunny
Location_115,1,-2.447950401008816,Thunderstorm
Location_115,2,30.114431763335098,Thunderstorm
Location_115,3,12.38342388193701,Windy
Location_115,4,6.796926151603159,Snowing
Location_115,5,29.779692104144132,Snowing
Location_115,6,26.766589040584932,Sunny
Location_115,7,36.22263596273287,Thunderstorm
Location_115,8,14.003833627641626,Foggy
Location_115,9,-7.892515802969382,Sunny
Location_115,10,30.707404437233933,Snowing
Location_115,11,6.319641080888392,Snowing
Location_115,12,-1.0717386157074653,Thunderstorm
Location_115,13,37.28407711300206,Windy
Location_115,14,35.16258877896131,Sunny
Location_115,15,-6.6909356258699395,Sunny
Location_115,16,-5.79255235386862,Foggy
Location_115,17,-5.278540549058944,Thunderstorm
Location_115,18,11.782451492003084,Windy
Location_115,19,23.006546588903312,Cloudy
Location_115,20,29.801615769196857,Snowing
Location_115,21,37.48829086009355,Raining
Location_115,22,16.76196454842511,Foggy
Location_115,23,6.594784335573635,Snowing
Location_115,24,1.330959141398262,Snowing
Location_115,25,27.114911466764944,Snowing
Location_115,26,33.19348773102982,Windy
Location_115,27,28.80303971226489,Cloudy
Location_115,28,9.62162796431301,Windy
Location_115,29,18.227754862712324,Thunderstorm
Location_115,30,10.094058066868499,Cloudy
Location_115,31,36.53955249300625,Windy
Location_115,32,31.15367085893238,Thunderstorm
Location_115,33,38.08512303538653,Raining
Location_115,34,4.666180238771636,Sunny
Location_115,35,25.19829305664215,Raining
Location_115,36,21.140551366091174,Windy
Location_115,37,36.367819558165365,Foggy
Location_115,38,10.705550689063369,Cloudy
Location_115,39,34.26957066929387,Raining
Location_115,40,16.229361622882593,Thunderstorm
Location_115,41,35.74129222738373,Cloudy
Location_115,42,20.2917601956064,Thunderstorm
Location_115,43,-3.885730373494047,Windy
Location_115,44,18.83873963478169,Foggy
Location_115,45,17.357285649289544,Raining
Location_115,46,7.3679562830280965,Raining
Location_115,47,-7.115189046968487,Thunderstorm
Location_115,48,27.472719435268587,Thunderstorm
Location_115,49,18.057323569208677,Windy
Location_115,50,16.696412483633853,Thunderstorm
Location_115,51,30.66552224863468,Foggy
Location_115,52,36.75546548244999,Snowing
Location_115,53,17.78280735858456,Raining
Location_115,54,38.65206417429342,Raining
Location_115,55,25.04674492255431,Foggy
Location_115,56,-5.522781738385721,Thunderstorm
Location_115,57,36.022318846242705,Sunny
Location_115,58,5.362286007099058,Windy
Location_115,59,10.220631317175648,Snowing
Location_115,60,26.656842381964964,Cloudy
Location_115,61,27.621909779888327,Snowing
Location_115,62,0.12867355856227292,Raining
Location_115,63,28.476805622334794,Windy
Location_115,64,-7.40294365067666,Snowing
Location_115,65,10.750484751547592,Sunny
Location_115,66,2.0176527922292937,Cloudy
Location_115,67,7.914021320888047,Cloudy
Location_115,68,-8.860178738219584,Foggy
Location_115,69,17.152795382747648,Windy
Location_115,70,-0.07333806496096074,Raining
Location_115,71,39.67890095556919,Sunny
Location_115,72,9.261696234917679,Thunderstorm
Location_115,73,26.326716991540707,Raining
Location_115,74,25.527574930440473,Windy
Location_115,75,26.93204471282135,Foggy
Location_115,76,-3.352828186347203,Foggy
Location_115,77,9.329523305702079,Snowing
Location_115,78,7.504384353717654,Windy
Location_115,79,17.91583529782508,Raining
Location_115,80,7.703288101922926,Raining
Location_115,81,24.771831828188773,Sunny
Location_115,82,3.3224310696746002,Thunderstorm
Location_115,83,18.007037573709614,Cloudy
Location_115,84,10.337074671431509,Thunderstorm
Location_115,85,26.73558683841761,Thunderstorm
Location_115,86,25.509644158386507,Thunderstorm
Location_115,87,28.264369825698772,Windy
Location_115,88,11.025648777534663,Sunny
Location_115,89,-2.9090523533657784,Thunderstorm
Location_115,90,2.609097668499059,Sunny
Location_115,91,17.309029720442613,Foggy
Location_115,92,7.460609346269241,Foggy
Location_115,93,26.5444727866279,Cloudy
Location_115,94,24.58279861537205,Snowing
Location_115,95,-8.274581946476758,Foggy
Location_115,96,30.606155355547664,Windy
Location_115,97,1.0006515701076442,Sunny
Location_115,98,7.033964137491502,Cloudy
Location_115,99,-3.1175184529744184,Raining
Location_115,100,22.66312623062965,Raining
Location_115,101,-9.002739873359003,Sunny
Location_115,102,34.645890603648894,Raining
Location_115,103,29.19622946115144,Sunny
Location_115,104,12.840812433974218,Snowing
Location_115,105,14.091015649075175,Foggy
Location_115,106,0.43319010221606113,Sunny
Location_115,107,6.404846995246885,Snowing
Location_115,108,-3.2219238307847142,Foggy
Location_115,109,38.0092794766006,Snowing
Location_115,110,10.566378378348453,Raining
Location_115,111,-3.6326671499240426,Sunny
Location_115,112,35.101084851735614,Sunny
Location_115,113,4.648674926587352,Sunny
Location_115,114,2.8090158748449987,Windy
Location_115,115,34.79541121856278,Windy
Location_115,116,26.809551605303945,Windy
Location_115,117,27.750253095778312,Sunny
Location_115,118,-5.664192053381725,Snowing
Location_115,119,11.730731389834851,Windy
Location_115,120,11.085490766405496,Thunderstorm
Location_115,121,-4.298238766801473,Foggy
Location_115,122,38.78756611227644,Windy
Location_115,123,23.952703602269345,Sunny
Location_115,124,0.09091972164670103,Foggy
Location_115,125,34.54048933456063,Cloudy
Location_115,126,27.068085610288577,Cloudy
Location_115,127,29.805220355662662,Raining
Location_115,128,-2.7851161310557675,Windy
Location_115,129,24.43815378992798,Sunny
Location_115,130,1.3153365610785492,Windy
Location_115,131,3.1621070724080127,Sunny
Location_115,132,18.29627790319395,Snowing
Location_115,133,27.915759158144645,Snowing
Location_115,134,34.97872532394773,Windy
Location_115,135,30.381730766283162,Cloudy
Location_115,136,32.44648419843395,Raining
Location_115,137,24.133727824322023,Snowing
Location_115,138,2.0283258107658284,Sunny
Location_115,139,-9.573802478760193,Snowing
Location_115,140,-1.1269967007806159,Foggy
Location_115,141,4.700303002657073,Sunny
Location_115,142,28.155914473274763,Raining
Location_115,143,19.020833171501064,Raining
Location_115,144,29.25843746636928,Snowing
Location_115,145,-9.44180985008108,Thunderstorm
Location_115,146,6.42815876668266,Snowing
Location_115,147,17.01364486807949,Snowing
Location_115,148,39.439742442584254,Raining
Location_115,149,38.77393108425354,Foggy
Location_115,150,11.255185656186054,Sunny
Location_115,151,-7.707678210023707,Thunderstorm
Location_115,152,14.096455133160806,Sunny
Location_115,153,10.087619875780245,Snowing
Location_115,154,21.52053807273269,Cloudy
Location_115,155,15.301935988113726,Sunny
Location_115,156,21.911483918991163,Cloudy
Location_115,157,17.262410148572023,Cloudy
Location_115,158,1.0452892187454808,Foggy
Location_115,159,38.17055346639453,Windy
Location_115,160,39.775720549571766,Cloudy
Location_115,161,27.365373546296276,Thunderstorm
Location_115,162,18.055989764148837,Thunderstorm
Location_115,163,29.389047642292176,Foggy
Location_115,164,10.026249911713954,Cloudy
Location_115,165,37.3669518746031,Sunny
Location_115,166,4.54239819191978,Cloudy
Location_115,167,24.314191758721357,Foggy
Location_115,168,29.402458639528227,Foggy
Location_115,169,19.050293247387867,Raining
Location_115,170,30.59592624855555,Snowing
Location_115,171,21.03719257716278,Sunny
Location_115,172,39.040392886869206,Windy
Location_115,173,18.953260225297583,Sunny
Location_115,174,36.30152313221917,Sunny
Location_115,175,-2.234107357990486,Cloudy
Location_115,176,12.981857853501488,Snowing
Location_115,177,31.376217797104673,Windy
Location_115,178,6.669519870031941,Sunny
Location_115,179,13.652805190431348,Thunderstorm
Location_115,180,17.168706960576234,Windy
Location_115,181,35.90076033033077,Snowing
Location_115,182,27.384151432500893,Raining
Location_115,183,18.61861895627381,Cloudy
Location_115,184,8.307992979206066,Cloudy
Location_115,185,26.69418449259301,Raining
Location_115,186,-6.633221975351008,Sunny
Location_115,187,6.199094384962407,Thunderstorm
Location_115,188,3.8793203455033876,Foggy
Location_115,189,-0.7992961542820325,Cloudy
Location_115,190,26.651162983493286,Thunderstorm
Location_115,191,25.782592067917776,Sunny
Location_115,192,6.9387772249482325,Snowing
Location_115,193,0.4545421264169427,Snowing
Location_115,194,29.844300077929013,Windy
Location_115,195,33.43364224654488,Windy
Location_115,196,-7.171886360423349,Foggy
Location_115,197,15.805908883989087,Cloudy
Location_115,198,35.577107425494475,Sunny
Location_115,199,-8.701903126566343,Raining
Location_115,200,24.356131808665886,Raining
Location_115,201,31.12388331171323,Cloudy
Location_115,202,30.101980871153323,Cloudy
Location_115,203,22.766617596121314,Windy
Location_115,204,12.91124939639625,Windy
Location_115,205,20.249999595025546,Sunny
Location_115,206,11.376171342089478,Windy
Location_115,207,31.80925716744742,Snowing
Location_115,208,4.410864697018571,Sunny
Location_115,209,26.529573794957294,Cloudy
Location_115,210,33.46596896761859,Sunny
Location_115,211,35.737507574554385,Raining
Location_115,212,11.63369310726701,Windy
Location_115,213,36.73814998068572,Raining
Location_115,214,25.670168737690446,Thunderstorm
Location_115,215,7.737144803207517,Cloudy
Location_115,216,27.239507969801764,Raining
Location_115,217,38.2190285911158,Snowing
Location_115,218,-9.52320755711564,Cloudy
Location_115,219,28.820476642308755,Sunny
Location_115,220,26.246823025556402,Raining
Location_115,221,29.43777622026196,Raining
Location_115,222,19.31032711157408,Snowing
Location_115,223,12.520937160808518,Sunny
Location_115,224,23.944867487691873,Cloudy
Location_115,225,13.420577730324794,Sunny
Location_115,226,27.104540361894948,Sunny
Location_115,227,-2.346228628658028,Foggy
Location_115,228,6.210040475799392,Foggy
Location_115,229,2.9683962834324706,Raining
Location_115,230,2.1667704065489097,Foggy
Location_115,231,-8.470620411531396,Foggy
Location_115,232,-6.0582927553888135,Foggy
Location_115,233,18.320241801900714,Windy
Location_115,234,29.448301437891978,Windy
Location_115,235,5.834667668339652,Foggy
Location_115,236,14.077266299604105,Thunderstorm
Location_115,237,-2.675936401641307,Sunny
Location_115,238,15.278540679658022,Raining
Location_115,239,31.17733069613554,Thunderstorm
Location_115,240,34.14432326119107,Foggy
Location_115,241,22.473232296863827,Raining
Location_115,242,31.157113289251484,Foggy
Location_115,243,18.689668976141654,Foggy
Location_115,244,4.88742847580874,Snowing
Location_115,245,11.356453912533464,Foggy
Location_115,246,19.65467323905632,Cloudy
Location_115,247,17.117765183475086,Thunderstorm
Location_115,248,8.32517296010396,Thunderstorm
Location_115,249,39.121544826094016,Snowing
Location_115,250,-9.21682585252904,Snowing
Location_115,251,-5.2022862972534964,Cloudy
Location_115,252,21.714345133684454,Raining
Location_115,253,14.041745518388453,Cloudy
Location_115,254,27.410091314337684,Foggy
Location_115,255,23.918651920549266,Sunny
Location_115,256,2.1443101743037793,Thunderstorm
Location_115,257,16.379321310256294,Sunny
Location_115,258,1.7468967296139422,Raining
Location_115,259,15.313626039676546,Thunderstorm
Location_115,260,16.612077442680164,Sunny
Location_115,261,-5.284757596298764,Snowing
Location_115,262,12.013649811485614,Sunny
Location_115,263,11.391150016400108,Foggy
Location_115,264,10.338734080018373,Windy
Location_115,265,-3.168045844378522,Cloudy
Location_115,266,2.5250766822721395,Foggy
Location_115,267,15.260833505688673,Windy
Location_115,268,0.8033039220091052,Cloudy
Location_115,269,-6.247912464610569,Sunny
Location_115,270,37.70629782072144,Cloudy
Location_115,271,19.06815460856682,Raining
Location_115,272,-9.503006116627246,Sunny
Location_115,273,14.135023041795773,Cloudy
Location_115,274,-4.750670881487231,Snowing
Location_115,275,32.5386710059352,Raining
Location_115,276,36.44448373260083,Foggy
Location_115,277,2.084526507968757,Sunny
Location_115,278,17.021777601357627,Sunny
Location_115,279,39.705713978904015,Raining
Location_115,280,27.817149267327757,Sunny
Location_115,281,27.674723281034503,Windy
Location_115,282,21.161354208203512,Snowing
Location_115,283,32.62317577187742,Snowing
Location_115,284,-6.689262901391188,Snowing
Location_115,285,-1.009509264237698,Thunderstorm
Location_115,286,34.54079528860632,Raining
Location_115,287,38.632588548950764,Raining
Location_115,288,32.38515077945782,Thunderstorm
Location_115,289,22.229785479588983,Cloudy
Location_115,290,-1.0237903539825695,Windy
Location_115,291,-6.9303004960372085,Foggy
Location_115,292,7.3294586443624326,Sunny
Location_115,293,21.905326804895186,Snowing
Location_115,294,21.565647507839312,Snowing
Location_115,295,30.784481735385043,Thunderstorm
Location_115,296,8.40604051117661,Snowing
Location_115,297,30.24225265599199,Raining
Location_115,298,-3.4705251571076703,Thunderstorm
Location_115,299,30.97982461088676,Snowing
Location_115,300,39.44778599410215,Windy
Location_115,301,23.788244566343366,Raining
Location_115,302,0.33906782084851805,Sunny
Location_115,303,27.255002646347926,Sunny
Location_115,304,21.60166253877339,Windy
Location_115,305,3.3516358748994364,Sunny
Location_115,306,-8.3532770472757,Raining
Location_115,307,15.37072401276237,Sunny
Location_115,308,3.8031387407462507,Thunderstorm
Location_115,309,-2.1522424555580697,Snowing
Location_115,310,4.595689753110847,Windy
Location_115,311,-9.606973564897189,Sunny
Location_115,312,-5.648305563053871,Thunderstorm
Location_115,313,14.21264867632419,Cloudy
Location_115,314,39.27062821882431,Snowing
Location_115,315,31.948917902423766,Sunny
Location_115,316,30.383743352937856,Raining
Location_115,317,24.129708332221448,Foggy
Location_115,318,-5.818166611385913,Cloudy
Location_115,319,30.250222376783924,Thunderstorm
Location_115,320,-5.75343344392847,Raining
Location_115,321,7.2959899397695125,Windy
Location_115,322,22.13100509463642,Windy
Location_115,323,10.344291592603696,Windy
Location_115,324,-7.932017855194337,Windy
Location_115,325,8.709831900218,Raining
Location_115,326,5.427581271221353,Thunderstorm
Location_115,327,30.541775111062464,Sunny
Location_115,328,1.8025707812932534,Cloudy
Location_115,329,27.791100045598647,Sunny
Location_115,330,4.228128383262817,Snowing
Location_115,331,-0.28819257789907304,Foggy
Location_115,332,6.438793743885899,Raining
Location_115,333,20.000231039261383,Cloudy
Location_115,334,39.29770171762758,Foggy
Location_115,335,17.75153230597567,Foggy
Location_115,336,17.127723936463482,Windy
Location_115,337,-6.435984984432594,Sunny
Location_115,338,38.6662157899792,Sunny
Location_115,339,29.071061044514998,Thunderstorm
Location_115,340,10.671849218630769,Cloudy
Location_115,341,24.413933999343975,Windy
Location_115,342,31.991121685631278,Sunny
Location_115,343,35.03515679082108,Thunderstorm
Location_115,344,25.428670161651695,Foggy
Location_115,345,-5.310573153156231,Raining
Location_115,346,29.40839927693863,Raining
Location_115,347,23.670907005306937,Sunny
Location_115,348,28.464854718738714,Thunderstorm
Location_115,349,23.617878645677507,Windy
Location_115,350,13.043935125227112,Cloudy
Location_115,351,7.050371476883903,Raining
Location_115,352,36.926884396237476,Thunderstorm
Location_115,353,22.359932735049924,Raining
Location_115,354,37.60452711744187,Foggy
Location_115,355,24.19157028313895,Sunny
Location_115,356,1.8200896438104834,Thunderstorm
Location_115,357,33.23757232049046,Sunny
Location_115,358,6.793587337053278,Sunny
Location_115,359,0.5780926060807747,Snowing
Location_115,360,-7.612653440192664,Sunny
Location_115,361,-1.9632732478343478,Raining
Location_115,362,-0.030569030561435895,Cloudy
Location_115,363,26.20209363673174,Thunderstorm
Location_115,364,22.98744545846923,Raining
Location_115,365,25.66915777777629,Thunderstorm
Location_115,366,17.71261465138727,Sunny
Location_115,367,-7.554201046166295,Snowing
Location_116,1,-4.107973453160055,Cloudy
Location_116,2,24.08599043881503,Sunny
Location_116,3,-1.1243150236814632,Foggy
Location_116,4,14.796428512360553,Foggy
Location_116,5,9.780752437805628,Snowing
Location_116,6,16.183275941752555,Sunny
Location_116,7,3.9989988923370454,Cloudy
Location_116,8,35.144228366060936,Foggy
Location_116,9,-5.902002360699407,Windy
Location_116,10,28.660306357357456,Windy
Location_116,11,31.179441099763373,Sunny
Location_116,12,-0.11778302541759089,Windy
Location_116,13,14.05955524245227,Raining
Location_116,14,4.321565185422763,Cloudy
Location_116,15,31.324457001546236,Thunderstorm
Location_116,16,10.580253937742487,Raining
Location_116,17,26.45241301858119,Sunny
Location_116,18,31.868484909996354,Sunny
Location_116,19,-7.908733510811658,Sunny
Location_116,20,35.921988808288496,Windy
Location_116,21,11.748922086926097,Cloudy
Location_116,22,36.0734367554955,Cloudy
Location_116,23,-5.205370808613926,Thunderstorm
Location_116,24,5.542981420490316,Foggy
Location_116,25,7.66798752530811,Cloudy
Location_116,26,20.260900830608794,Snowing
Location_116,27,29.58318887735104,Thunderstorm
Location_116,28,13.938947313805674,Windy
Location_116,29,13.77380854783225,Foggy
Location_116,30,13.731329344900708,Thunderstorm
Location_116,31,19.620113001889454,Snowing
Location_116,32,6.533934840661342,Raining
Location_116,33,27.423762755143507,Sunny
Location_116,34,36.28615415593326,Windy
Location_116,35,37.17323351208959,Foggy
Location_116,36,27.324458383140566,Snowing
Location_116,37,29.161144404945126,Snowing
Location_116,38,27.12555622190858,Foggy
Location_116,39,12.96932878390983,Snowing
Location_116,40,11.810282082426557,Windy
Location_116,41,20.96056215661439,Sunny
Location_116,42,14.792561923609625,Windy
Location_116,43,15.460330510443619,Windy
Location_116,44,0.29221973773214494,Foggy
Location_116,45,16.85200866650206,Sunny
Location_116,46,4.406897372298166,Sunny
Location_116,47,14.445993943864497,Snowing
Location_116,48,10.21045916566261,Raining
Location_116,49,23.0807609001292,Sunny
Location_116,50,11.925981035301184,Sunny
Location_116,51,5.190595865715583,Cloudy
Location_116,52,27.985341864980157,Cloudy
Location_116,53,23.866482281472003,Thunderstorm
Location_116,54,27.123905896761684,Sunny
Location_116,55,10.340761219806542,Snowing
Location_116,56,37.751303271747574,Cloudy
Location_116,57,-9.962308960963142,Foggy
Location_116,58,24.97119558668122,Foggy
Location_116,59,22.150335314712336,Windy
Location_116,60,16.105538992296623,Thunderstorm
Location_116,61,-8.751369315522226,Snowing
Location_116,62,29.311701058754217,Thunderstorm
Location_116,63,-9.288630848234643,Foggy
Location_116,64,39.79186810494172,Foggy
Location_116,65,15.889374040175394,Sunny
Location_116,66,5.528928945084292,Snowing
Location_116,67,27.761062290579943,Windy
Location_116,68,-8.112183127881075,Windy
Location_116,69,34.52726163095334,Snowing
Location_116,70,-4.724641947075233,Foggy
Location_116,71,36.84812972805296,Cloudy
Location_116,72,39.14987457653213,Sunny
Location_116,73,22.920689031984807,Windy
Location_116,74,28.479701641931264,Snowing
Location_116,75,-9.549811776093279,Cloudy
Location_116,76,27.79054780203284,Snowing
Location_116,77,32.4545523221165,Cloudy
Location_116,78,-2.2732911856255003,Foggy
Location_116,79,2.9123308998270065,Snowing
Location_116,80,-0.10654583776198123,Raining
Location_116,81,-9.868051684245184,Snowing
Location_116,82,4.891527920578229,Cloudy
Location_116,83,30.904147100678827,Windy
Location_116,84,19.18872280599768,Thunderstorm
Location_116,85,-7.680946756785519,Foggy
Location_116,86,12.486507541889374,Foggy
Location_116,87,-8.249366813217554,Windy
Location_116,88,11.784588821740204,Snowing
Location_116,89,12.840441259217837,Foggy
Location_116,90,23.940708594341757,Snowing
Location_116,91,20.126830895894603,Thunderstorm
Location_116,92,28.791469579688197,Cloudy
Location_116,93,33.03210014691653,Thunderstorm
Location_116,94,-9.34309734445067,Foggy
Location_116,95,36.35603615009027,Sunny
Location_116,96,14.654056085604655,Foggy
Location_116,97,35.209804331093096,Windy
Location_116,98,5.973399953742662,Cloudy
Location_116,99,26.844490721649784,Thunderstorm
Location_116,100,-0.4168866474505837,Windy
Location_116,101,-2.5762611381290847,Thunderstorm
Location_116,102,10.54655647132578,Raining
Location_116,103,38.02756666098641,Foggy
Location_116,104,14.338839188408457,Windy
Location_116,105,-1.5201856143953165,Sunny
Location_116,106,13.580793942827725,Thunderstorm
Location_116,107,16.131320872021146,Snowing
Location_116,108,13.134857760067995,Windy
Location_116,109,10.72224327296695,Foggy
Location_116,110,18.996003858148374,Snowing
Location_116,111,25.736023917367227,Cloudy
Location_116,112,12.38699028366237,Raining
Location_116,113,-0.611917301304846,Foggy
Location_116,114,18.978753263440137,Raining
Location_116,115,26.743368953316384,Cloudy
Location_116,116,-7.451462277126599,Sunny
Location_116,117,-2.8869740588841477,Snowing
Location_116,118,21.552691022148437,Thunderstorm
Location_116,119,-1.6388154078198678,Raining
Location_116,120,26.703103038873785,Foggy
Location_116,121,33.86498085985273,Raining
Location_116,122,4.142334771779646,Snowing
Location_116,123,-4.997992850159391,Windy
Location_116,124,39.33093388843007,Snowing
Location_116,125,18.33163868045333,Snowing
Location_116,126,6.729597757686342,Thunderstorm
Location_116,127,19.54912050095401,Thunderstorm
Location_116,128,21.323531092337014,Thunderstorm
Location_116,129,-8.181440951194215,Foggy
Location_116,130,13.378587613490154,Windy
Location_116,131,22.544972147086327,Foggy
Location_116,132,17.651533546577202,Thunderstorm
Location_116,133,13.210008528566018,Cloudy
Location_116,134,11.013365387435947,Sunny
Location_116,135,-1.5139931944170204,Cloudy
Location_116,136,-1.343124142275144,Thunderstorm
Location_116,137,33.31978284991701,Thunderstorm
Location_116,138,39.150104807496284,Windy
Location_116,139,31.29361675963502,Raining
Location_116,140,22.10828568415552,Raining
Location_116,141,12.653648261013842,Thunderstorm
Location_116,142,7.199173653369819,Foggy
Location_116,143,30.71695527437307,Windy
Location_116,144,27.613347010151706,Thunderstorm
Location_116,145,39.09515402826993,Cloudy
Location_116,146,25.076174535539657,Sunny
Location_116,147,26.61551977874919,Raining
Location_116,148,11.823216771520503,Foggy
Location_116,149,38.151621459548736,Windy
Location_116,150,21.893810661569212,Thunderstorm
Location_116,151,11.054652891021231,Thunderstorm
Location_116,152,-1.5788659095517978,Thunderstorm
Location_116,153,12.552674537485185,Foggy
Location_116,154,15.587391630712798,Thunderstorm
Location_116,155,10.965016370915517,Raining
Location_116,156,26.782381127101395,Snowing
Location_116,157,39.48474232438752,Foggy
Location_116,158,1.175444165957499,Cloudy
Location_116,159,31.266543970552604,Snowing
Location_116,160,17.841504679493866,Thunderstorm
Location_116,161,28.91954686551783,Sunny
Location_116,162,30.531183187021767,Cloudy
Location_116,163,39.727971342394575,Raining
Location_116,164,22.350447394431335,Snowing
Location_116,165,22.035647362144843,Foggy
Location_116,166,31.197873498864126,Snowing
Location_116,167,8.12812102598108,Thunderstorm
Location_116,168,10.909164777594171,Sunny
Location_116,169,16.24397251310781,Cloudy
